time,_SHOULDER_RIGHT_PITCH,_SHOULDER_LEFT_PITCH,_NECK_UNIQUE_ROLL,_NECK_UNIQUE_YAW,_NECK_UNIQUE_PITCH,_ARML_UPPER_ROLL,_ARML_UPPER_YAW,_ARML_MIDDLE_PITCH,_ARML_MIDDLE_YAW,_ARML_EDGE_ROLL,_ARMR_UPPER_ROLL,_ARMR_UPPER_YAW,_ARMR_MIDDLE_PITCH,_ARMR_MIDDLE_YAW,_ARMR_EDGE_ROLL,_HANDL_THUMB_PITCH,_HANDL_INDEX_PITCH,_HANDL_MIDDLE_PITCH,_HANDL_RING_PITCH,_HANDL_LITTLE_PITCH,_HANDR_THUMB_PITCH,_HANDR_INDEX_PITCH,_HANDR_MIDDLE_PITCH,_HANDR_RING_PITCH,_HANDR_LITTLE_PITCH,_HEADL_OPHRYON_VERT,_HEADL_EYELIDU_VERT,_HEADL_EYELIDD_VERT,_HEADL_FACER_TENSE,_HEADL_FACEL_TENSE,_HEADC_EYEBROWR_VERT,_HEADC_EYEBROWL_VERT,_HEADC_EYER_YAW,_HEADC_EYEL_YAW,_HEADC_EYES_PITCH,_HEADR_LIPUP_REACH,_HEADR_LIPDOWN_REACH,_HEADR_MOUTHR_OPEN,_HEADR_MOUTHL_OPEN,_HEADR_CHIN_ROLL,_HIP_UNIQUE_PITCH,_HIP_UNIQUE_ROLL,_HIP_UNIQUE_YAW,_WHEEL_UNIQUE_VERT,_WHEEL_UNIQUE_STEEL,_WHEEL_UNIQUE_SPEED,_WHEEL_UNIQUE_BREAK,_ADD,_ADD,_ADD
8.0,-0.67410827789,-0.69492699687,0,0,0,0.17469809839,-1.0371700465,-0.329150162366,0,0,-0.131979464574,1.33449217644,-0.227500972768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708558127819,0.0212361326211,0,0,0,0,0,0,0
8.25,-0.678759031262,-0.696934842676,0,0,0,0.200930729799,-1.23732933642,-0.322185427259,0,0,-0.140942323779,1.57646899453,-0.325945996451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996886625034,0.0277363465365,0,0,0,0,0,0,0
8.5,-0.653011564109,-0.689309984333,0,0,0,0.198080709897,-1.19562431001,-0.356767770183,0,0,-0.14074891351,1.55556934079,-0.398661109202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508213659115,0.0147772057473,0,0,0,0,0,0,0
8.75,-0.644485491165,-0.692518422955,0,0,0,0.184761671059,-1.16504439047,-0.344948178099,0,0,-0.137405655169,1.55197927779,-0.409230242317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242693489496,0.00718119743215,0,0,0,0,0,0,0
9.0,-0.644125462435,-0.698676115388,0,0,0,0.180878896611,-1.15469854744,-0.349254017547,0,0,-0.142396730983,1.56317439005,-0.433840771896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304124531633,0.000877100471713,0,0,0,0,0,0,0
9.25,-0.642775615306,-0.691750105203,0,0,0,0.187460439741,-1.14274366786,-0.354884077523,0,0,-0.137667735678,1.53413887037,-0.441041774474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013525296164,0.00397200108762,0,0,0,0,0,0,0
9.5,-0.64203793614,-0.692855736527,0,0,0,0.187621930097,-1.14580744289,-0.347281335432,0,0,-0.133093136827,1.5575007714,-0.405352545691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174230044229,0.00514910903377,0,0,0,0,0,0,0
9.75,-0.642242104801,-0.69292602966,0,0,0,0.187953833483,-1.1513368476,-0.348892475403,0,0,-0.132103858844,1.55279765968,-0.405069754634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202233226571,0.00597749790726,0,0,0,0,0,0,0
10.0,-0.642960568293,-0.692452412044,0,0,0,0.188120231548,-1.16064562239,-0.353320598155,0,0,-0.130821016631,1.53831480865,-0.401612763486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252093958292,0.00747751814227,0,0,0,0,0,0,0
10.25,-0.643756471402,-0.693403898097,0,0,0,0.188090340327,-1.18810744317,-0.356982016773,0,0,-0.126797939294,1.51955313393,-0.399383490339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349934442234,0.0103981339953,0,0,0,0,0,0,0
10.5,-0.710181690133,-0.744040801697,0,0,0,0.257421955914,-0.896272757213,-0.434121108353,0,0,-0.273030456939,1.26867265153,-0.451222807994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361963813361,0.0106402704462,0,0,0,0,0,0,0
